timestamp,latitude,longitude
78.00000000,55.75222073,37.61680505
79.00000000,55.75222074,37.61682101
80.00000000,55.75222074,37.61683698
81.00000000,55.75222075,37.61685294
82.00000000,55.75222075,37.61686890
83.00000000,55.75222076,37.61688486
84.00000000,55.75222077,37.61690082
85.00000000,55.75222077,37.61691679
86.00000000,55.75222078,37.61693275
87.00000000,55.75222078,37.61694871
88.00000000,55.75222078,37.61696467
89.00000000,55.75222079,37.61698064
90.00000000,55.75222079,37.61699660
91.00000000,55.75222079,37.61701256
92.00000000,55.75222077,37.61702852
93.00000000,55.75222076,37.61704448
94.00000000,55.75222075,37.61706045
95.00000000,55.75222073,37.61707641
96.00000000,55.75222071,37.61709237
97.00000000,55.75222069,37.61710833
98.00000000,55.75222067,37.61712430
99.00000000,55.75222066,37.61714026
100.00000000,55.75222064,37.61715622
101.00000000,55.75222062,37.61717218
102.00000000,55.75222061,37.61718814
103.00000000,55.75222060,37.61720411
104.00000000,55.75222059,37.61722007
105.00000000,55.75222057,37.61723603
106.00000000,55.75222055,37.61725199
107.00000000,55.75222053,37.61726796
108.00000000,55.75222051,37.61728392
109.00000000,55.75222049,37.61729988
110.00000000,55.75222046,37.61731584
111.00000000,55.75222042,37.61733180
112.00000000,55.75222039,37.61734777
113.00000000,55.75222035,37.61736373
114.00000000,55.75222032,37.61737969
115.00000000,55.75222029,37.61739565
116.00000000,55.75222026,37.61741161
117.00000000,55.75222024,37.61742758
118.00000000,55.75222022,37.61744354
119.00000000,55.75222021,37.61745950
120.00000000,55.75222019,37.61747546
121.00000000,55.75222018,37.61749143
122.00000000,55.75222016,37.61750739
123.00000000,55.75222016,37.61752335
124.00000000,55.75222016,37.61753931
125.00000000,55.75222015,37.61755527
126.00000000,55.75222014,37.61757124
127.00000000,55.75222013,37.61758720
128.00000000,55.75222013,37.61760316
129.00000000,55.75222013,37.61761912
130.00000000,55.75222011,37.61763509
131.00000000,55.75222010,37.61765105
132.00000000,55.75222009,37.61766701
133.00000000,55.75222009,37.61768297
134.00000000,55.75222008,37.61769893
135.00000000,55.75222007,37.61771490
136.00000000,55.75222007,37.61773086
137.00000000,55.75222007,37.61774682
138.00000000,55.75222008,37.61776278
139.00000000,55.75222008,37.61777875
140.00000000,55.75222007,37.61779471
141.00000000,55.75222007,37.61781067
142.00000000,55.75222007,37.61782663
143.00000000,55.75222006,37.61784259
144.00000000,55.75222006,37.61785856
145.00000000,55.75222006,37.61787452
146.00000000,55.75222005,37.61789048
147.00000000,55.75222005,37.61790644
148.00000000,55.75222006,37.61792241
149.00000000,55.75222007,37.61793837
150.00000000,55.75222007,37.61795433
151.00000000,55.75222007,37.61797029
152.00000000,55.75222008,37.61798625
153.00000000,55.75222009,37.61800222
154.00000000,55.75222012,37.61801818
155.00000000,55.75222013,37.61803414
156.00000000,55.75222014,37.61805010
157.00000000,55.75222015,37.61806607
158.00000000,55.75222016,37.61808203
159.00000000,55.75222016,37.61809799
160.00000000,55.75222016,37.61811395
161.00000000,55.75222016,37.61812991
162.00000000,55.75222016,37.61814588
163.00000000,55.75222016,37.61816184
164.00000000,55.75222016,37.61817780
165.00000000,55.75222015,37.61819376
166.00000000,55.75222014,37.61820973
167.00000000,55.75222012,37.61822569
168.00000000,55.75222011,37.61824165
169.00000000,55.75222009,37.61825761
170.00000000,55.75222007,37.61827357
171.00000000,55.75222006,37.61828954
172.00000000,55.75222004,37.61830550
173.00000000,55.75222004,37.61832146
174.00000000,55.75222004,37.61833742
175.00000000,55.75222004,37.61835339
176.00000000,55.75222004,37.61836935
177.00000000,55.75222005,37.61838531
178.00000000,55.75222006,37.61840127
179.00000000,55.75222008,37.61841723
180.00000000,55.75222010,37.61843320
181.00000000,55.75222013,37.61844916
182.00000000,55.75222016,37.61846512
183.00000000,55.75222018,37.61848108
184.00000000,55.75222020,37.61849705
185.00000000,55.75222022,37.61851301
186.00000000,55.75222024,37.61852897
187.00000000,55.75222027,37.61854493
188.00000000,55.75222031,37.61856089
189.00000000,55.75222034,37.61857686
190.00000000,55.75222036,37.61859282
191.00000000,55.75222038,37.61860878
192.00000000,55.75222041,37.61862474
193.00000000,55.75222045,37.61864071
194.00000000,55.75222048,37.61865667
195.00000000,55.75222051,37.61867263
196.00000000,55.75222053,37.61868859
197.00000000,55.75222055,37.61870455
198.00000000,55.75222057,37.61872052
199.00000000,55.75222058,37.61873648
200.00000000,55.75222058,37.61875244
201.00000000,55.75222059,37.61876840
202.00000000,55.75222059,37.61878436
203.00000000,55.75222061,37.61880033
204.00000000,55.75222062,37.61881629
205.00000000,55.75222063,37.61883225
206.00000000,55.75222063,37.61884821
207.00000000,55.75222063,37.61886418
208.00000000,55.75222063,37.61888014
209.00000000,55.75222063,37.61889610
210.00000000,55.75222062,37.61891206
211.00000000,55.75222062,37.61892802
212.00000000,55.75222061,37.61894399
213.00000000,55.75222059,37.61895995
214.00000000,55.75222058,37.61897591
215.00000000,55.75222056,37.61899187
216.00000000,55.75222053,37.61900784
217.00000000,55.75222050,37.61902380
218.00000000,55.75222048,37.61903976
219.00000000,55.75222046,37.61905572
220.00000000,55.75222045,37.61907168
221.00000000,55.75222043,37.61908765
222.00000000,55.75222040,37.61910361
223.00000000,55.75222038,37.61911957
224.00000000,55.75222037,37.61913553
225.00000000,55.75222036,37.61915150
226.00000000,55.75222034,37.61916746
227.00000000,55.75222032,37.61918342
228.00000000,55.75222030,37.61919938
229.00000000,55.75222029,37.61921534
230.00000000,55.75222029,37.61923131
231.00000000,55.75222028,37.61924727
232.00000000,55.75222028,37.61926323
233.00000000,55.75222028,37.61927919
234.00000000,55.75222028,37.61929516
235.00000000,55.75222029,37.61931112
236.00000000,55.75222029,37.61932708
237.00000000,55.75222028,37.61934304
238.00000000,55.75222028,37.61935900
239.00000000,55.75222029,37.61937497
240.00000000,55.75222029,37.61939093
241.00000000,55.75222029,37.61940689
242.00000000,55.75222028,37.61942285
243.00000000,55.75222027,37.61943882
244.00000000,55.75222026,37.61945478
245.00000000,55.75222025,37.61947074
246.00000000,55.75222023,37.61948670
247.00000000,55.75222021,37.61950266
248.00000000,55.75222018,37.61951863
249.00000000,55.75222014,37.61953459
250.00000000,55.75222011,37.61955055
251.00000000,55.75222007,37.61956651
252.00000000,55.75222002,37.61958248
253.00000000,55.75221997,37.61959844
254.00000000,55.75221992,37.61961440
255.00000000,55.75221987,37.61963036
256.00000000,55.75221981,37.61964632
257.00000000,55.75221976,37.61966228
258.00000000,55.75221970,37.61967825
259.00000000,55.75221964,37.61969421
260.00000000,55.75221958,37.61971017
261.00000000,55.75221952,37.61972613
262.00000000,55.75221947,37.61974209
263.00000000,55.75221941,37.61975806
264.00000000,55.75221935,37.61977402
265.00000000,55.75221929,37.61978998
266.00000000,55.75221922,37.61980594
267.00000000,55.75221915,37.61982190
268.00000000,55.75221909,37.61983787
269.00000000,55.75221903,37.61985383
270.00000000,55.75221897,37.61986979
271.00000000,55.75221891,37.61988575
272.00000000,55.75221885,37.61990171
273.00000000,55.75221878,37.61991767
274.00000000,55.75221873,37.61993364
275.00000000,55.75221866,37.61994960
276.00000000,55.75221860,37.61996556
277.00000000,55.75221856,37.61998152
278.00000000,55.75221851,37.61999748
279.00000000,55.75221846,37.62001345
280.00000000,55.75221841,37.62002941
281.00000000,55.75221835,37.62004537
282.00000000,55.75221831,37.62006133
283.00000000,55.75221825,37.62007729
284.00000000,55.75221819,37.62009326
285.00000000,55.75221814,37.62010922
286.00000000,55.75221808,37.62012518
287.00000000,55.75221803,37.62014114
288.00000000,55.75221798,37.62015710
289.00000000,55.75221791,37.62017307
290.00000000,55.75221786,37.62018903
291.00000000,55.75221781,37.62020499
292.00000000,55.75221776,37.62022095
293.00000000,55.75221772,37.62023691
294.00000000,55.75221768,37.62025288
295.00000000,55.75221763,37.62026884
296.00000000,55.75221760,37.62028480
297.00000000,55.75221756,37.62030076
298.00000000,55.75221752,37.62031672
299.00000000,55.75221747,37.62033269
300.00000000,55.75221743,37.62034865
301.00000000,55.75221740,37.62036461
302.00000000,55.75221736,37.62038057
303.00000000,55.75221731,37.62039653
304.00000000,55.75221727,37.62041250
305.00000000,55.75221721,37.62042846
306.00000000,55.75221716,37.62044442
307.00000000,55.75221711,37.62046038
308.00000000,55.75221705,37.62047634
309.00000000,55.75221699,37.62049231
310.00000000,55.75221694,37.62050827
311.00000000,55.75221689,37.62052423
312.00000000,55.75221684,37.62054019
313.00000000,55.75221679,37.62055615
314.00000000,55.75221676,37.62057212
315.00000000,55.75221672,37.62058808
316.00000000,55.75221670,37.62060404
317.00000000,55.75221667,37.62062000
318.00000000,55.75221664,37.62063596
319.00000000,55.75221661,37.62065193
320.00000000,55.75221658,37.62066789
321.00000000,55.75221655,37.62068385
322.00000000,55.75221651,37.62069981
323.00000000,55.75221648,37.62071578
324.00000000,55.75221645,37.62073174
325.00000000,55.75221642,37.62074770
326.00000000,55.75221639,37.62076366
327.00000000,55.75221637,37.62077962
328.00000000,55.75221634,37.62079559
329.00000000,55.75221632,37.62081155
330.00000000,55.75221629,37.62082751
331.00000000,55.75221627,37.62084347
332.00000000,55.75221625,37.62085943
333.00000000,55.75221624,37.62087540
334.00000000,55.75221624,37.62089136
335.00000000,55.75221622,37.62090732
336.00000000,55.75221621,37.62092328
337.00000000,55.75221619,37.62093925
338.00000000,55.75221618,37.62095521
339.00000000,55.75221616,37.62097117
340.00000000,55.75221614,37.62098713
341.00000000,55.75221611,37.62100309
342.00000000,55.75221609,37.62101906
343.00000000,55.75221608,37.62103502
344.00000000,55.75221605,37.62105098
345.00000000,55.75221603,37.62106694
346.00000000,55.75221602,37.62108291
347.00000000,55.75221601,37.62109887
348.00000000,55.75221600,37.62111483
349.00000000,55.75221600,37.62113079
350.00000000,55.75221601,37.62114675
351.00000000,55.75221602,37.62116272
352.00000000,55.75221603,37.62117868
353.00000000,55.75221603,37.62119464
354.00000000,55.75221604,37.62121060
355.00000000,55.75221604,37.62122657
356.00000000,55.75221603,37.62124253
357.00000000,55.75221602,37.62125849
358.00000000,55.75221602,37.62127445
359.00000000,55.75221601,37.62129041
360.00000000,55.75221600,37.62130638
361.00000000,55.75221600,37.62132234
362.00000000,55.75221599,37.62133830
363.00000000,55.75221598,37.62135426
364.00000000,55.75221597,37.62137023
365.00000000,55.75221597,37.62138619
366.00000000,55.75221597,37.62140215
367.00000000,55.75221597,37.62141811
368.00000000,55.75221598,37.62143407
369.00000000,55.75221599,37.62145004
370.00000000,55.75221599,37.62146600
371.00000000,55.75221599,37.62148196
372.00000000,55.75221598,37.62149792
373.00000000,55.75221597,37.62151389
374.00000000,55.75221596,37.62152985
375.00000000,55.75221596,37.62154581
376.00000000,55.75221595,37.62156177
377.00000000,55.75221595,37.62157773
378.00000000,55.75221596,37.62159370
379.00000000,55.75221596,37.62160966
380.00000000,55.75221597,37.62162562
381.00000000,55.75221597,37.62164158
382.00000000,55.75221596,37.62165755
383.00000000,55.75221596,37.62167351
384.00000000,55.75221596,37.62168947
385.00000000,55.75221595,37.62170543
386.00000000,55.75221595,37.62172139
387.00000000,55.75221595,37.62173736
388.00000000,55.75221596,37.62175332
389.00000000,55.75221597,37.62176928
390.00000000,55.75221598,37.62178524
391.00000000,55.75221600,37.62180121
392.00000000,55.75221603,37.62181717
393.00000000,55.75221606,37.62183313
394.00000000,55.75221609,37.62184909
395.00000000,55.75221612,37.62186505
396.00000000,55.75221616,37.62188102
397.00000000,55.75221619,37.62189698
398.00000000,55.75221623,37.62191294
399.00000000,55.75221627,37.62192890
400.00000000,55.75221632,37.62194486
401.00000000,55.75221637,37.62196083
402.00000000,55.75221642,37.62197679
403.00000000,55.75221647,37.62199275
404.00000000,55.75221651,37.62200871
405.00000000,55.75221656,37.62202467
406.00000000,55.75221661,37.62204064
407.00000000,55.75221666,37.62205660
408.00000000,55.75221671,37.62207256
409.00000000,55.75221676,37.62208852
410.00000000,55.75221681,37.62210448
411.00000000,55.75221685,37.62212045
412.00000000,55.75221690,37.62213641
413.00000000,55.75221694,37.62215237
414.00000000,55.75221698,37.62216833
415.00000000,55.75221702,37.62218429
416.00000000,55.75221706,37.62220026
417.00000000,55.75221711,37.62221622
418.00000000,55.75221716,37.62223218
419.00000000,55.75221720,37.62224814
420.00000000,55.75221724,37.62226410
421.00000000,55.75221728,37.62228007
422.00000000,55.75221731,37.62229603
423.00000000,55.75221736,37.62231199
424.00000000,55.75221740,37.62232795
425.00000000,55.75221744,37.62234392
426.00000000,55.75221748,37.62235988
427.00000000,55.75221753,37.62237584
428.00000000,55.75221758,37.62239180
429.00000000,55.75221763,37.62240776
430.00000000,55.75221770,37.62242373
431.00000000,55.75221776,37.62243969
432.00000000,55.75221783,37.62245565
433.00000000,55.75221790,37.62247161
434.00000000,55.75221798,37.62248757
435.00000000,55.75221807,37.62250353
436.00000000,55.75221816,37.62251949
437.00000000,55.75221825,37.62253546
438.00000000,55.75221835,37.62255142
439.00000000,55.75221844,37.62256738
440.00000000,55.75221852,37.62258334
441.00000000,55.75221861,37.62259930
442.00000000,55.75221870,37.62261526
443.00000000,55.75221879,37.62263122
444.00000000,55.75221889,37.62264719
445.00000000,55.75221898,37.62266315
446.00000000,55.75221908,37.62267911
447.00000000,55.75221917,37.62269507
448.00000000,55.75221926,37.62271103
449.00000000,55.75221934,37.62272699
450.00000000,55.75221943,37.62274295
451.00000000,55.75221952,37.62275892
452.00000000,55.75221961,37.62277488
453.00000000,55.75221969,37.62279084
454.00000000,55.75221977,37.62280680
455.00000000,55.75221987,37.62282276
456.00000000,55.75221997,37.62283872
457.00000000,55.75222008,37.62285468
458.00000000,55.75222018,37.62287065
459.00000000,55.75222028,37.62288661
460.00000000,55.75222039,37.62290257
461.00000000,55.75222049,37.62291853
462.00000000,55.75222060,37.62293449
463.00000000,55.75222070,37.62295045
464.00000000,55.75222079,37.62296641
465.00000000,55.75222088,37.62298237
466.00000000,55.75222097,37.62299834
467.00000000,55.75222107,37.62301430
468.00000000,55.75222115,37.62303026
469.00000000,55.75222123,37.62304622
470.00000000,55.75222132,37.62306218
471.00000000,55.75222141,37.62307814
472.00000000,55.75222150,37.62309410
473.00000000,55.75222159,37.62311007
474.00000000,55.75222168,37.62312603
475.00000000,55.75222178,37.62314199
476.00000000,55.75222188,37.62315795
477.00000000,55.75222200,37.62317391
478.00000000,55.75222211,37.62318987
479.00000000,55.75222223,37.62320583
480.00000000,55.75222234,37.62322179
481.00000000,55.75222245,37.62323775
482.00000000,55.75222256,37.62325372
483.00000000,55.75222268,37.62326968
484.00000000,55.75222280,37.62328564
485.00000000,55.75222292,37.62330160
486.00000000,55.75222305,37.62331756
487.00000000,55.75222318,37.62333352
488.00000000,55.75222331,37.62334948
489.00000000,55.75222344,37.62336544
490.00000000,55.75222357,37.62338140
491.00000000,55.75222371,37.62339736
492.00000000,55.75222385,37.62341332
493.00000000,55.75222399,37.62342928
494.00000000,55.75222414,37.62344524
495.00000000,55.75222429,37.62346120
496.00000000,55.75222445,37.62347716
497.00000000,55.75222461,37.62349312
498.00000000,55.75222478,37.62350908
499.00000000,55.75222495,37.62352504
500.00000000,55.75222512,37.62354100
501.00000000,55.75222529,37.62355696
502.00000000,55.75222546,37.62357292
503.00000000,55.75222562,37.62358888
504.00000000,55.75222579,37.62360484
505.00000000,55.75222595,37.62362080
506.00000000,55.75222611,37.62363676
507.00000000,55.75222626,37.62365272
508.00000000,55.75222642,37.62366868
509.00000000,55.75222658,37.62368464
510.00000000,55.75222673,37.62370060
511.00000000,55.75222688,37.62371656
512.00000000,55.75222703,37.62373252
513.00000000,55.75222719,37.62374848
514.00000000,55.75222735,37.62376444
515.00000000,55.75222751,37.62378039
516.00000000,55.75222767,37.62379635
517.00000000,55.75222782,37.62381231
518.00000000,55.75222798,37.62382827
519.00000000,55.75222815,37.62384423
520.00000000,55.75222831,37.62386019
521.00000000,55.75222847,37.62387615
522.00000000,55.75222863,37.62389211
523.00000000,55.75222880,37.62390807
524.00000000,55.75222897,37.62392403
525.00000000,55.75222914,37.62393999
526.00000000,55.75222933,37.62395595
527.00000000,55.75222951,37.62397191
528.00000000,55.75222969,37.62398787
529.00000000,55.75222986,37.62400383
530.00000000,55.75223003,37.62401979
531.00000000,55.75223020,37.62403575
532.00000000,55.75223037,37.62405171
533.00000000,55.75223054,37.62406766
534.00000000,55.75223070,37.62408362
535.00000000,55.75223087,37.62409958
536.00000000,55.75223104,37.62411554
537.00000000,55.75223121,37.62413150
538.00000000,55.75223138,37.62414746
539.00000000,55.75223155,37.62416342
540.00000000,55.75223172,37.62417938
541.00000000,55.75223190,37.62419534
542.00000000,55.75223207,37.62421130
543.00000000,55.75223224,37.62422726
544.00000000,55.75223242,37.62424322
545.00000000,55.75223259,37.62425918
546.00000000,55.75223277,37.62427514
547.00000000,55.75223294,37.62429110
548.00000000,55.75223311,37.62430705
549.00000000,55.75223328,37.62432301
550.00000000,55.75223346,37.62433897
551.00000000,55.75223363,37.62435493
552.00000000,55.75223381,37.62437089
553.00000000,55.75223399,37.62438685
554.00000000,55.75223418,37.62440281
555.00000000,55.75223437,37.62441877
556.00000000,55.75223455,37.62443473
557.00000000,55.75223474,37.62445069
558.00000000,55.75223493,37.62446664
559.00000000,55.75223512,37.62448260
560.00000000,55.75223532,37.62449856
561.00000000,55.75223552,37.62451452
562.00000000,55.75223571,37.62453048
563.00000000,55.75223591,37.62454644
564.00000000,55.75223611,37.62456239
565.00000000,55.75223631,37.62457835
566.00000000,55.75223652,37.62459431
567.00000000,55.75223673,37.62461027
568.00000000,55.75223695,37.62462623
569.00000000,55.75223717,37.62464218
570.00000000,55.75223739,37.62465814
571.00000000,55.75223761,37.62467410
572.00000000,55.75223783,37.62469006
573.00000000,55.75223806,37.62470601
574.00000000,55.75223828,37.62472197
575.00000000,55.75223852,37.62473793
576.00000000,55.75223876,37.62475388
577.00000000,55.75223900,37.62476984
578.00000000,55.75223923,37.62478580
579.00000000,55.75223947,37.62480175
580.00000000,55.75223971,37.62481771
581.00000000,55.75223994,37.62483367
582.00000000,55.75224018,37.62484962
583.00000000,55.75224042,37.62486558
584.00000000,55.75224066,37.62488154
585.00000000,55.75224091,37.62489749
586.00000000,55.75224115,37.62491345
587.00000000,55.75224139,37.62492941
588.00000000,55.75224164,37.62494536
589.00000000,55.75224188,37.62496132
590.00000000,55.75224213,37.62497727
591.00000000,55.75224238,37.62499323
592.00000000,55.75224263,37.62500919
593.00000000,55.75224287,37.62502514
594.00000000,55.75224312,37.62504110
595.00000000,55.75224336,37.62505706
596.00000000,55.75224360,37.62507301
597.00000000,55.75224383,37.62508897
598.00000000,55.75224407,37.62510493
599.00000000,55.75224430,37.62512088
600.00000000,55.75224454,37.62513684
