timestamp,latitude,longitude
455.00000000,55.75139358,37.75358960
456.00000000,55.75147005,37.75386550
457.00000000,55.75156720,37.75421512
458.00000000,55.75164838,37.75440422
459.00000000,55.75175025,37.75470903
460.00000000,55.75184975,37.75502410
461.00000000,55.75196931,37.75531768
462.00000000,55.75205451,37.75554668
463.00000000,55.75215848,37.75582520
464.00000000,55.75226056,37.75616480
465.00000000,55.75239070,37.75635578
466.00000000,55.75250995,37.75660770
467.00000000,55.75259661,37.75682738
468.00000000,55.75270459,37.75713804
469.00000000,55.75282455,37.75737589
470.00000000,55.75299631,37.75759626
471.00000000,55.75311884,37.75789292
472.00000000,55.75321420,37.75819573
473.00000000,55.75334830,37.75840034
474.00000000,55.75344546,37.75873046
475.00000000,55.75359559,37.75900702
476.00000000,55.75373259,37.75927212
477.00000000,55.75383383,37.75959629
478.00000000,55.75395129,37.75988427
479.00000000,55.75407226,37.76014337
480.00000000,55.75414636,37.76040206
481.00000000,55.75429682,37.76075047
482.00000000,55.75440897,37.76108459
483.00000000,55.75447512,37.76138979
484.00000000,55.75460931,37.76164422
485.00000000,55.75468879,37.76185865
486.00000000,55.75478588,37.76207315
487.00000000,55.75483280,37.76235525
488.00000000,55.75494851,37.76260308
489.00000000,55.75511112,37.76287861
490.00000000,55.75516466,37.76311351
491.00000000,55.75523763,37.76337635
492.00000000,55.75537376,37.76356336
493.00000000,55.75547565,37.76382065
494.00000000,55.75560281,37.76408129
495.00000000,55.75569188,37.76430486
496.00000000,55.75582935,37.76456743
497.00000000,55.75591060,37.76479114
498.00000000,55.75607653,37.76509041
499.00000000,55.75618011,37.76533869
500.00000000,55.75626483,37.76560674
501.00000000,55.75638462,37.76593796
502.00000000,55.75645889,37.76619061
503.00000000,55.75657918,37.76649373
504.00000000,55.75668773,37.76678450
505.00000000,55.75675102,37.76698915
506.00000000,55.75690719,37.76727779
507.00000000,55.75696187,37.76749825
508.00000000,55.75708648,37.76778888
509.00000000,55.75718118,37.76799694
510.00000000,55.75729006,37.76831093
511.00000000,55.75741862,37.76857830
512.00000000,55.75753047,37.76887555
513.00000000,55.75766167,37.76914875
514.00000000,55.75779574,37.76942343
515.00000000,55.75787042,37.76962029
516.00000000,55.75794080,37.76990388
517.00000000,55.75806299,37.77014554
518.00000000,55.75813019,37.77037463
519.00000000,55.75827738,37.77062475
520.00000000,55.75835852,37.77086833
521.00000000,55.75842008,37.77116691
522.00000000,55.75854843,37.77141817
523.00000000,55.75866637,37.77171788
524.00000000,55.75879085,37.77192118
525.00000000,55.75886043,37.77213481
526.00000000,55.75901589,37.77240879
527.00000000,55.75905948,37.77269858
528.00000000,55.75914447,37.77290531
529.00000000,55.75926868,37.77316796
530.00000000,55.75933769,37.77333796
531.00000000,55.75940905,37.77360277
532.00000000,55.75947225,37.77383376
533.00000000,55.75966060,37.77418723
534.00000000,55.75970495,37.77441613
535.00000000,55.75984240,37.77465938
536.00000000,55.75994376,37.77494419
537.00000000,55.76004269,37.77519494
538.00000000,55.76014304,37.77536599
539.00000000,55.76028233,37.77557552
540.00000000,55.76034188,37.77586495
541.00000000,55.76044734,37.77605149
542.00000000,55.76058959,37.77627188
543.00000000,55.76071780,37.77655677
544.00000000,55.76083854,37.77681687
545.00000000,55.76097533,37.77705181
546.00000000,55.76104202,37.77720466
547.00000000,55.76112796,37.77740577
548.00000000,55.76125141,37.77759907
549.00000000,55.76138618,37.77789697
550.00000000,55.76153506,37.77825011
551.00000000,55.76162133,37.77842640
552.00000000,55.76171378,37.77868092
553.00000000,55.76184445,37.77902184
554.00000000,55.76194077,37.77918348
555.00000000,55.76200971,37.77940757
556.00000000,55.76213860,37.77971834
557.00000000,55.76225132,37.78001637
558.00000000,55.76239365,37.78030746
559.00000000,55.76246705,37.78051953
560.00000000,55.76256624,37.78079723
561.00000000,55.76272841,37.78108298
562.00000000,55.76282736,37.78138303
563.00000000,55.76293464,37.78168795
564.00000000,55.76302577,37.78193108
565.00000000,55.76315846,37.78215395
566.00000000,55.76322583,37.78234927
567.00000000,55.76333681,37.78253410
568.00000000,55.76349868,37.78284732
569.00000000,55.76359205,37.78312976
570.00000000,55.76372444,37.78331486
571.00000000,55.76388735,37.78362141
572.00000000,55.76403156,37.78388503
573.00000000,55.76413581,37.78404297
574.00000000,55.76425777,37.78432612
575.00000000,55.76442103,37.78459645
576.00000000,55.76458529,37.78483216
577.00000000,55.76466473,37.78498789
578.00000000,55.76475815,37.78525157
579.00000000,55.76489379,37.78545263
580.00000000,55.76499193,37.78567883
581.00000000,55.76506893,37.78596114
582.00000000,55.76521530,37.78626003
583.00000000,55.76532086,37.78649409
584.00000000,55.76548696,37.78681204
585.00000000,55.76560798,37.78701442
586.00000000,55.76566745,37.78717496
587.00000000,55.76575719,37.78739422
588.00000000,55.76584422,37.78759193
589.00000000,55.76594686,37.78788319
590.00000000,55.76606842,37.78809985
591.00000000,55.76622660,37.78841624
592.00000000,55.76635796,37.78863288
593.00000000,55.76648496,37.78898567
594.00000000,55.76656558,37.78921620
595.00000000,55.76663133,37.78942734
596.00000000,55.76681352,37.78969605
597.00000000,55.76686456,37.78997138
598.00000000,55.76700458,37.79019444
599.00000000,55.76709533,37.79036748
600.00000000,55.76717722,37.79060305
